country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode
Ireland,1990.0,just10,6,141,969,155,1981.0,2015.0,just10_gt6,14.0,10,1.0,6.0
Ireland,1990.0,just10,7,99,969,155,1981.0,2015.0,just10_gt7,14.0,10,1.0,7.0
Ireland,1990.0,just10,8,54,969,155,1981.0,2015.0,just10_gt8,14.0,10,1.0,8.0
Ireland,1990.0,just10,9,27,969,155,1981.0,2015.0,just10_gt9,14.0,10,1.0,9.0
Ireland,1990.0,neigh2,1,668,1000,155,1981.0,2015.0,neigh2_gt1,14.0,10,5.0,22.0
Ireland,1991.0,approve4,1,291,903,155,1981.0,2015.0,approve4_gt1,14.0,11,6.0,23.0
Ireland,1991.0,approve4,2,211,903,155,1981.0,2015.0,approve4_gt2,14.0,11,6.0,24.0
Ireland,1991.0,approve4,3,126,903,155,1981.0,2015.0,approve4_gt3,14.0,11,6.0,25.0
Ireland,1993.0,marry2,1,220,801,155,1981.0,2015.0,marry2_gt1,14.0,13,7.0,26.0
Ireland,1993.0,civil2,1,275,822,155,1981.0,2015.0,civil2_gt1,14.0,13,8.0,27.0
Ireland,1993.0,adopt2,1,78,855,155,1981.0,2015.0,adopt2_gt1,14.0,13,9.0,28.0
Ireland,1994.0,approve4,1,219,752,155,1981.0,2015.0,approve4_gt1,14.0,14,6.0,23.0
Ireland,1994.0,approve4,2,174,752,155,1981.0,2015.0,approve4_gt2,14.0,14,6.0,24.0
Ireland,1994.0,approve4,3,129,752,155,1981.0,2015.0,approve4_gt3,14.0,14,6.0,25.0
Ireland,1998.0,approve4,1,400,883,155,1981.0,2015.0,approve4_gt1,14.0,18,6.0,23.0
Ireland,1998.0,approve4,2,293,883,155,1981.0,2015.0,approve4_gt2,14.0,18,6.0,24.0
Ireland,1998.0,approve4,3,196,883,155,1981.0,2015.0,approve4_gt3,14.0,18,6.0,25.0
Ireland,1999.0,just10,1,583,933,155,1981.0,2015.0,just10_gt1,14.0,19,1.0,1.0
Ireland,1999.0,just10,2,559,933,155,1981.0,2015.0,just10_gt2,14.0,19,1.0,2.0
Ireland,1999.0,just10,3,523,933,155,1981.0,2015.0,just10_gt3,14.0,19,1.0,3.0
Ireland,1999.0,just10,4,461,933,155,1981.0,2015.0,just10_gt4,14.0,19,1.0,4.0
Ireland,1999.0,just10,5,267,933,155,1981.0,2015.0,just10_gt5,14.0,19,1.0,5.0
Ireland,1999.0,just10,6,223,933,155,1981.0,2015.0,just10_gt6,14.0,19,1.0,6.0
Ireland,1999.0,just10,7,180,933,155,1981.0,2015.0,just10_gt7,14.0,19,1.0,7.0
Ireland,1999.0,just10,8,148,933,155,1981.0,2015.0,just10_gt8,14.0,19,1.0,8.0
Ireland,1999.0,just10,9,106,933,155,1981.0,2015.0,just10_gt9,14.0,19,1.0,9.0
Ireland,1999.0,neigh2,1,731,1007,155,1981.0,2015.0,neigh2_gt1,14.0,19,5.0,22.0
Ireland,2003.0,free5,1,1944,1965,155,1981.0,2015.0,free5_gt1,14.0,23,11.0,30.0
Ireland,2003.0,free5,2,1858,1965,155,1981.0,2015.0,free5_gt2,14.0,23,11.0,31.0
Ireland,2003.0,free5,3,1629,1965,155,1981.0,2015.0,free5_gt3,14.0,23,11.0,32.0
Ireland,2003.0,free5,4,461,1965,155,1981.0,2015.0,free5_gt4,14.0,23,11.0,33.0
Ireland,2005.0,free5,1,2160,2195,155,1981.0,2015.0,free5_gt1,14.0,25,11.0,30.0
Ireland,2005.0,free5,2,2015,2195,155,1981.0,2015.0,free5_gt2,14.0,25,11.0,31.0
Ireland,2005.0,free5,3,1716,2195,155,1981.0,2015.0,free5_gt3,14.0,25,11.0,32.0
Ireland,2005.0,free5,4,522,2195,155,1981.0,2015.0,free5_gt4,14.0,25,11.0,33.0
Ireland,2006.0,marry4,1,534,842,155,1981.0,2015.0,marry4_gt1,14.0,26,16.0,55.0
Ireland,2006.0,marry4,2,410,842,155,1981.0,2015.0,marry4_gt2,14.0,26,16.0,56.0
Ireland,2006.0,marry4,3,154,842,155,1981.0,2015.0,marry4_gt3,14.0,26,16.0,57.0
Ireland,2006.0,adopt4,1,459,814,155,1981.0,2015.0,adopt4_gt1,14.0,26,18.0,61.0
Ireland,2006.0,adopt4,2,296,814,155,1981.0,2015.0,adopt4_gt2,14.0,26,18.0,62.0
Ireland,2006.0,adopt4,3,108,814,155,1981.0,2015.0,adopt4_gt3,14.0,26,18.0,63.0
Ireland,2007.0,free5,1,1673,1728,155,1981.0,2015.0,free5_gt1,14.0,27,11.0,30.0
Ireland,2007.0,free5,2,1576,1728,155,1981.0,2015.0,free5_gt2,14.0,27,11.0,31.0
Ireland,2007.0,free5,3,1393,1728,155,1981.0,2015.0,free5_gt3,14.0,27,11.0,32.0
Ireland,2007.0,free5,4,411,1728,155,1981.0,2015.0,free5_gt4,14.0,27,11.0,33.0
Ireland,2008.0,just10,1,686,930,155,1981.0,2015.0,just10_gt1,14.0,28,1.0,1.0
Ireland,2008.0,just10,2,643,930,155,1981.0,2015.0,just10_gt2,14.0,28,1.0,2.0
Ireland,2008.0,just10,3,609,930,155,1981.0,2015.0,just10_gt3,14.0,28,1.0,3.0
Ireland,2008.0,just10,4,555,930,155,1981.0,2015.0,just10_gt4,14.0,28,1.0,4.0
Ireland,2008.0,just10,5,421,930,155,1981.0,2015.0,just10_gt5,14.0,28,1.0,5.0
Ireland,2008.0,just10,6,332,930,155,1981.0,2015.0,just10_gt6,14.0,28,1.0,6.0
Ireland,2008.0,just10,7,280,930,155,1981.0,2015.0,just10_gt7,14.0,28,1.0,7.0
Ireland,2008.0,just10,8,213,930,155,1981.0,2015.0,just10_gt8,14.0,28,1.0,8.0
Ireland,2008.0,just10,9,171,930,155,1981.0,2015.0,just10_gt9,14.0,28,1.0,9.0
Ireland,2008.0,neigh2,1,665,824,155,1981.0,2015.0,neigh2_gt1,14.0,28,5.0,22.0
Ireland,2008.0,approve4,1,1140,1639,155,1981.0,2015.0,approve4_gt1,14.0,28,6.0,23.0
Ireland,2008.0,approve4,2,956,1639,155,1981.0,2015.0,approve4_gt2,14.0,28,6.0,24.0
Ireland,2008.0,approve4,3,695,1639,155,1981.0,2015.0,approve4_gt3,14.0,28,6.0,25.0
Ireland,2008.0,adopt5,1,704,894,155,1981.0,2015.0,adopt5_gt1,14.0,28,12.0,34.0
Ireland,2008.0,adopt5,2,488,894,155,1981.0,2015.0,adopt5_gt2,14.0,28,12.0,35.0
Ireland,2008.0,adopt5,3,284,894,155,1981.0,2015.0,adopt5_gt3,14.0,28,12.0,36.0
Ireland,2008.0,adopt5,4,67,894,155,1981.0,2015.0,adopt5_gt4,14.0,28,12.0,37.0
Ireland,2008.0,hioff10,1,857,907,155,1981.0,2015.0,hioff10_gt1,14.0,28,13.0,38.0
Ireland,2008.0,hioff10,2,832,907,155,1981.0,2015.0,hioff10_gt2,14.0,28,13.0,39.0
Ireland,2008.0,hioff10,3,803,907,155,1981.0,2015.0,hioff10_gt3,14.0,28,13.0,40.0
Ireland,2008.0,hioff10,4,765,907,155,1981.0,2015.0,hioff10_gt4,14.0,28,13.0,41.0
Ireland,2008.0,hioff10,5,698,907,155,1981.0,2015.0,hioff10_gt5,14.0,28,13.0,42.0
Ireland,2008.0,hioff10,6,650,907,155,1981.0,2015.0,hioff10_gt6,14.0,28,13.0,43.0
Ireland,2008.0,hioff10,7,593,907,155,1981.0,2015.0,hioff10_gt7,14.0,28,13.0,44.0
Ireland,2008.0,hioff10,8,512,907,155,1981.0,2015.0,hioff10_gt8,14.0,28,13.0,45.0
Ireland,2008.0,hioff10,9,432,907,155,1981.0,2015.0,hioff10_gt9,14.0,28,13.0,46.0
Ireland,2008.0,neigh10,1,873,900,155,1981.0,2015.0,neigh10_gt1,14.0,28,19.0,64.0
Ireland,2008.0,neigh10,2,864,900,155,1981.0,2015.0,neigh10_gt2,14.0,28,19.0,65.0
Ireland,2008.0,neigh10,3,844,900,155,1981.0,2015.0,neigh10_gt3,14.0,28,19.0,66.0
Ireland,2008.0,neigh10,4,822,900,155,1981.0,2015.0,neigh10_gt4,14.0,28,19.0,67.0
Ireland,2008.0,neigh10,5,780,900,155,1981.0,2015.0,neigh10_gt5,14.0,28,19.0,68.0
Ireland,2008.0,neigh10,6,757,900,155,1981.0,2015.0,neigh10_gt6,14.0,28,19.0,69.0
Ireland,2008.0,neigh10,7,714,900,155,1981.0,2015.0,neigh10_gt7,14.0,28,19.0,70.0
Ireland,2008.0,neigh10,8,639,900,155,1981.0,2015.0,neigh10_gt8,14.0,28,19.0,71.0
Ireland,2008.0,neigh10,9,553,900,155,1981.0,2015.0,neigh10_gt9,14.0,28,19.0,72.0
Ireland,2009.0,free5,1,1719,1742,155,1981.0,2015.0,free5_gt1,14.0,29,11.0,30.0
Ireland,2009.0,free5,2,1660,1742,155,1981.0,2015.0,free5_gt2,14.0,29,11.0,31.0
Ireland,2009.0,free5,3,1497,1742,155,1981.0,2015.0,free5_gt3,14.0,29,11.0,32.0
Ireland,2009.0,free5,4,537,1742,155,1981.0,2015.0,free5_gt4,14.0,29,11.0,33.0
Ireland,2009.0,hioff10,1,831,905,155,1981.0,2015.0,hioff10_gt1,14.0,29,13.0,38.0
Ireland,2009.0,hioff10,2,814,905,155,1981.0,2015.0,hioff10_gt2,14.0,29,13.0,39.0
Ireland,2009.0,hioff10,3,788,905,155,1981.0,2015.0,hioff10_gt3,14.0,29,13.0,40.0
Ireland,2009.0,hioff10,4,763,905,155,1981.0,2015.0,hioff10_gt4,14.0,29,13.0,41.0
Ireland,2009.0,hioff10,5,707,905,155,1981.0,2015.0,hioff10_gt5,14.0,29,13.0,42.0
Ireland,2009.0,hioff10,6,654,905,155,1981.0,2015.0,hioff10_gt6,14.0,29,13.0,43.0
Ireland,2009.0,hioff10,7,600,905,155,1981.0,2015.0,hioff10_gt7,14.0,29,13.0,44.0
Ireland,2009.0,hioff10,8,510,905,155,1981.0,2015.0,hioff10_gt8,14.0,29,13.0,45.0
Ireland,2009.0,hioff10,9,438,905,155,1981.0,2015.0,hioff10_gt9,14.0,29,13.0,46.0
Ireland,2011.0,free5,1,2460,2497,155,1981.0,2015.0,free5_gt1,14.0,31,11.0,30.0
Ireland,2011.0,free5,2,2363,2497,155,1981.0,2015.0,free5_gt2,14.0,31,11.0,31.0
Ireland,2011.0,free5,3,2098,2497,155,1981.0,2015.0,free5_gt3,14.0,31,11.0,32.0
Ireland,2011.0,free5,4,1051,2497,155,1981.0,2015.0,free5_gt4,14.0,31,11.0,33.0
Ireland,2012.0,hioff10,1,876,912,155,1981.0,2015.0,hioff10_gt1,14.0,32,13.0,38.0
Ireland,2012.0,hioff10,2,857,912,155,1981.0,2015.0,hioff10_gt2,14.0,32,13.0,39.0
Ireland,2012.0,hioff10,3,846,912,155,1981.0,2015.0,hioff10_gt3,14.0,32,13.0,40.0
Ireland,2012.0,hioff10,4,830,912,155,1981.0,2015.0,hioff10_gt4,14.0,32,13.0,41.0
Ireland,2012.0,hioff10,5,767,912,155,1981.0,2015.0,hioff10_gt5,14.0,32,13.0,42.0
Ireland,2012.0,hioff10,6,720,912,155,1981.0,2015.0,hioff10_gt6,14.0,32,13.0,43.0
Ireland,2012.0,hioff10,7,660,912,155,1981.0,2015.0,hioff10_gt7,14.0,32,13.0,44.0
Ireland,2012.0,hioff10,8,597,912,155,1981.0,2015.0,hioff10_gt8,14.0,32,13.0,45.0
Ireland,2012.0,hioff10,9,542,912,155,1981.0,2015.0,hioff10_gt9,14.0,32,13.0,46.0
Ireland,2013.0,free5,1,2501,2537,155,1981.0,2015.0,free5_gt1,14.0,33,11.0,30.0
Ireland,2013.0,free5,2,2421,2537,155,1981.0,2015.0,free5_gt2,14.0,33,11.0,31.0
Ireland,2013.0,free5,3,2210,2537,155,1981.0,2015.0,free5_gt3,14.0,33,11.0,32.0
Ireland,2013.0,free5,4,1046,2537,155,1981.0,2015.0,free5_gt4,14.0,33,11.0,33.0
Ireland,2013.0,ff5,1,1024,1160,155,1981.0,2015.0,ff5_gt1,14.0,33,14.0,47.0
Ireland,2013.0,ff5,2,762,1160,155,1981.0,2015.0,ff5_gt2,14.0,33,14.0,48.0
Ireland,2013.0,ff5,3,581,1160,155,1981.0,2015.0,ff5_gt3,14.0,33,14.0,49.0
Ireland,2013.0,ff5,4,167,1160,155,1981.0,2015.0,ff5_gt4,14.0,33,14.0,50.0
Ireland,2013.0,mm5,1,988,1157,155,1981.0,2015.0,mm5_gt1,14.0,33,15.0,51.0
Ireland,2013.0,mm5,2,681,1157,155,1981.0,2015.0,mm5_gt2,14.0,33,15.0,52.0
Ireland,2013.0,mm5,3,508,1157,155,1981.0,2015.0,mm5_gt3,14.0,33,15.0,53.0
Ireland,2013.0,mm5,4,157,1157,155,1981.0,2015.0,mm5_gt4,14.0,33,15.0,54.0
Ireland,2014.0,free5,1,2302,2322,155,1981.0,2015.0,free5_gt1,14.0,34,11.0,30.0
Ireland,2014.0,free5,2,2234,2322,155,1981.0,2015.0,free5_gt2,14.0,34,11.0,31.0
Ireland,2014.0,free5,3,2053,2322,155,1981.0,2015.0,free5_gt3,14.0,34,11.0,32.0
Ireland,2014.0,free5,4,1130,2322,155,1981.0,2015.0,free5_gt4,14.0,34,11.0,33.0
Ireland,2015.0,approve4,1,888,961,155,1981.0,2015.0,approve4_gt1,14.0,35,6.0,23.0
Ireland,2015.0,approve4,2,818,961,155,1981.0,2015.0,approve4_gt2,14.0,35,6.0,24.0
Ireland,2015.0,approve4,3,522,961,155,1981.0,2015.0,approve4_gt3,14.0,35,6.0,25.0
Ireland,2015.0,hioff10,1,937,965,155,1981.0,2015.0,hioff10_gt1,14.0,35,13.0,38.0
Ireland,2015.0,hioff10,2,922,965,155,1981.0,2015.0,hioff10_gt2,14.0,35,13.0,39.0
Ireland,2015.0,hioff10,3,907,965,155,1981.0,2015.0,hioff10_gt3,14.0,35,13.0,40.0
Ireland,2015.0,hioff10,4,889,965,155,1981.0,2015.0,hioff10_gt4,14.0,35,13.0,41.0
Ireland,2015.0,hioff10,5,839,965,155,1981.0,2015.0,hioff10_gt5,14.0,35,13.0,42.0
Ireland,2015.0,hioff10,6,808,965,155,1981.0,2015.0,hioff10_gt6,14.0,35,13.0,43.0
Ireland,2015.0,hioff10,7,773,965,155,1981.0,2015.0,hioff10_gt7,14.0,35,13.0,44.0
Ireland,2015.0,hioff10,8,717,965,155,1981.0,2015.0,hioff10_gt8,14.0,35,13.0,45.0
Ireland,2015.0,hioff10,9,662,965,155,1981.0,2015.0,hioff10_gt9,14.0,35,13.0,46.0
Ireland,2015.0,marry4,1,870,952,155,1981.0,2015.0,marry4_gt1,14.0,35,16.0,55.0
Ireland,2015.0,marry4,2,798,952,155,1981.0,2015.0,marry4_gt2,14.0,35,16.0,56.0
Ireland,2015.0,marry4,3,512,952,155,1981.0,2015.0,marry4_gt3,14.0,35,16.0,57.0
Slovakia,1990.0,just10,1,244,465,153,1990.0,2015.0,just10_gt1,15.0,10,1.0,1.0
Slovakia,1990.0,just10,2,218,465,153,1990.0,2015.0,just10_gt2,15.0,10,1.0,2.0
Slovakia,1990.0,just10,3,187,465,153,1990.0,2015.0,just10_gt3,15.0,10,1.0,3.0
Slovakia,1990.0,just10,4,167,465,153,1990.0,2015.0,just10_gt4,15.0,10,1.0,4.0
Slovakia,1990.0,just10,5,147,465,153,1990.0,2015.0,just10_gt5,15.0,10,1.0,5.0
Slovakia,1990.0,just10,6,94,465,153,1990.0,2015.0,just10_gt6,15.0,10,1.0,6.0
Slovakia,1990.0,just10,7,73,465,153,1990.0,2015.0,just10_gt7,15.0,10,1.0,7.0
Slovakia,1990.0,just10,8,51,465,153,1990.0,2015.0,just10_gt8,15.0,10,1.0,8.0
Slovakia,1990.0,just10,9,27,465,153,1990.0,2015.0,just10_gt9,15.0,10,1.0,9.0
Slovakia,1990.0,neigh2,1,143,466,153,1990.0,2015.0,neigh2_gt1,15.0,10,5.0,22.0
Slovakia,1990.0,accept4,1,192,272,153,1990.0,2015.0,accept4_gt1,15.0,10,17.0,58.0
Slovakia,1990.0,accept4,2,122,272,153,1990.0,2015.0,accept4_gt2,15.0,10,17.0,59.0
Slovakia,1990.0,accept4,3,33,272,153,1990.0,2015.0,accept4_gt3,15.0,10,17.0,60.0
Slovakia,1991.0,just10,1,500,1037,153,1990.0,2015.0,just10_gt1,15.0,11,1.0,1.0
Slovakia,1991.0,just10,2,426,1037,153,1990.0,2015.0,just10_gt2,15.0,11,1.0,2.0
Slovakia,1991.0,just10,3,374,1037,153,1990.0,2015.0,just10_gt3,15.0,11,1.0,3.0
Slovakia,1991.0,just10,4,321,1037,153,1990.0,2015.0,just10_gt4,15.0,11,1.0,4.0
Slovakia,1991.0,just10,5,188,1037,153,1990.0,2015.0,just10_gt5,15.0,11,1.0,5.0
Slovakia,1991.0,just10,6,141,1037,153,1990.0,2015.0,just10_gt6,15.0,11,1.0,6.0
Slovakia,1991.0,just10,7,116,1037,153,1990.0,2015.0,just10_gt7,15.0,11,1.0,7.0
