country,year,variable,cutpoint,y_r,n,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
United States,1996.0,l_rape2,1,1550,1839,339,1972.0,2014.0,l_rape2_gt1,1.0,25,5.0,5.0,25.0,238,34
United States,1996.0,l_single2,1,822,1832,339,1972.0,2014.0,l_single2_gt1,1.0,25,6.0,6.0,25.0,238,34
United States,1996.0,l_ncca4,1,1457,1679,339,1972.0,2014.0,l_ncca4_gt1,1.0,25,7.0,7.0,25.0,238,34
United States,1996.0,l_ncca4,2,945,1679,339,1972.0,2014.0,l_ncca4_gt2,1.0,25,7.0,8.0,25.0,238,34
United States,1996.0,l_ncca4,3,676,1679,339,1972.0,2014.0,l_ncca4_gt3,1.0,25,7.0,9.0,25.0,238,34
United States,1996.0,l_any2,1,819,1821,339,1972.0,2014.0,l_any2_gt1,1.0,25,8.0,10.0,25.0,238,34
United States,1998.0,l_defect2,1,1415,1800,339,1972.0,2014.0,l_defect2_gt1,1.0,27,1.0,1.0,27.0,238,34
United States,1998.0,l_nomore2,1,758,1791,339,1972.0,2014.0,l_nomore2_gt1,1.0,27,2.0,2.0,27.0,238,34
United States,1998.0,l_health2,1,1578,1796,339,1972.0,2014.0,l_health2_gt1,1.0,27,3.0,3.0,27.0,238,34
United States,1998.0,l_poor2,1,789,1783,339,1972.0,2014.0,l_poor2_gt1,1.0,27,4.0,4.0,27.0,238,34
United States,1998.0,l_rape2,1,1439,1796,339,1972.0,2014.0,l_rape2_gt1,1.0,27,5.0,5.0,27.0,238,34
United States,1998.0,l_single2,1,757,1790,339,1972.0,2014.0,l_single2_gt1,1.0,27,6.0,6.0,27.0,238,34
United States,1998.0,l_ncca4,1,1100,1258,339,1972.0,2014.0,l_ncca4_gt1,1.0,27,7.0,7.0,27.0,238,34
United States,1998.0,l_ncca4,2,719,1258,339,1972.0,2014.0,l_ncca4_gt2,1.0,27,7.0,8.0,27.0,238,34
United States,1998.0,l_ncca4,3,511,1258,339,1972.0,2014.0,l_ncca4_gt3,1.0,27,7.0,9.0,27.0,238,34
United States,1998.0,l_any2,1,728,1778,339,1972.0,2014.0,l_any2_gt1,1.0,27,8.0,10.0,27.0,238,34
United States,1998.0,a_defect4,1,891,1166,339,1972.0,2014.0,a_defect4_gt1,1.0,27,14.0,24.0,27.0,238,34
United States,1998.0,a_defect4,2,780,1166,339,1972.0,2014.0,a_defect4_gt2,1.0,27,14.0,25.0,27.0,238,34
United States,1998.0,a_defect4,3,621,1166,339,1972.0,2014.0,a_defect4_gt3,1.0,27,14.0,26.0,27.0,238,34
United States,1998.0,a_poor4,1,609,1158,339,1972.0,2014.0,a_poor4_gt1,1.0,27,15.0,27.0,27.0,238,34
United States,1998.0,a_poor4,2,471,1158,339,1972.0,2014.0,a_poor4_gt2,1.0,27,15.0,28.0,27.0,238,34
United States,1998.0,a_poor4,3,359,1158,339,1972.0,2014.0,a_poor4_gt3,1.0,27,15.0,29.0,27.0,238,34
United States,1999.0,just10,1,837,1191,339,1972.0,2014.0,just10_gt1,1.0,28,9.0,11.0,28.0,238,34
United States,1999.0,just10,2,754,1191,339,1972.0,2014.0,just10_gt2,1.0,28,9.0,12.0,28.0,238,34
United States,1999.0,just10,3,679,1191,339,1972.0,2014.0,just10_gt3,1.0,28,9.0,13.0,28.0,238,34
United States,1999.0,just10,4,613,1191,339,1972.0,2014.0,just10_gt4,1.0,28,9.0,14.0,28.0,238,34
United States,1999.0,just10,5,430,1191,339,1972.0,2014.0,just10_gt5,1.0,28,9.0,15.0,28.0,238,34
United States,1999.0,just10,6,285,1191,339,1972.0,2014.0,just10_gt6,1.0,28,9.0,16.0,28.0,238,34
United States,1999.0,just10,7,216,1191,339,1972.0,2014.0,just10_gt7,1.0,28,9.0,17.0,28.0,238,34
United States,1999.0,just10,8,131,1191,339,1972.0,2014.0,just10_gt8,1.0,28,9.0,18.0,28.0,238,34
United States,1999.0,just10,9,97,1191,339,1972.0,2014.0,just10_gt9,1.0,28,9.0,19.0,28.0,238,34
United States,2e3,l_defect2,1,1397,1774,339,1972.0,2014.0,l_defect2_gt1,1.0,29,1.0,1.0,29.0,238,34
United States,2e3,l_nomore2,1,720,1770,339,1972.0,2014.0,l_nomore2_gt1,1.0,29,2.0,2.0,29.0,238,34
United States,2e3,l_health2,1,1580,1785,339,1972.0,2014.0,l_health2_gt1,1.0,29,3.0,3.0,29.0,238,34
United States,2e3,l_poor2,1,749,1773,339,1972.0,2014.0,l_poor2_gt1,1.0,29,4.0,4.0,29.0,238,34
United States,2e3,l_rape2,1,1409,1749,339,1972.0,2014.0,l_rape2_gt1,1.0,29,5.0,5.0,29.0,238,34
United States,2e3,l_single2,1,691,1767,339,1972.0,2014.0,l_single2_gt1,1.0,29,6.0,6.0,29.0,238,34
United States,2e3,l_ncca4,1,1534,1758,339,1972.0,2014.0,l_ncca4_gt1,1.0,29,7.0,7.0,29.0,238,34
United States,2e3,l_ncca4,2,980,1758,339,1972.0,2014.0,l_ncca4_gt2,1.0,29,7.0,8.0,29.0,238,34
United States,2e3,l_ncca4,3,709,1758,339,1972.0,2014.0,l_ncca4_gt3,1.0,29,7.0,9.0,29.0,238,34
United States,2e3,l_any2,1,705,1768,339,1972.0,2014.0,l_any2_gt1,1.0,29,8.0,10.0,29.0,238,34
United States,2002.0,l_defect2,1,703,896,339,1972.0,2014.0,l_defect2_gt1,1.0,31,1.0,1.0,31.0,238,34
United States,2002.0,l_nomore2,1,400,893,339,1972.0,2014.0,l_nomore2_gt1,1.0,31,2.0,2.0,31.0,238,34
United States,2002.0,l_health2,1,825,901,339,1972.0,2014.0,l_health2_gt1,1.0,31,3.0,3.0,31.0,238,34
United States,2002.0,l_poor2,1,396,892,339,1972.0,2014.0,l_poor2_gt1,1.0,31,4.0,4.0,31.0,238,34
United States,2002.0,l_rape2,1,721,905,339,1972.0,2014.0,l_rape2_gt1,1.0,31,5.0,5.0,31.0,238,34
United States,2002.0,l_single2,1,376,895,339,1972.0,2014.0,l_single2_gt1,1.0,31,6.0,6.0,31.0,238,34
United States,2002.0,l_any2,1,387,900,339,1972.0,2014.0,l_any2_gt1,1.0,31,8.0,10.0,31.0,238,34
United States,2004.0,l_defect2,1,619,856,339,1972.0,2014.0,l_defect2_gt1,1.0,33,1.0,1.0,33.0,238,34
United States,2004.0,l_nomore2,1,360,862,339,1972.0,2014.0,l_nomore2_gt1,1.0,33,2.0,2.0,33.0,238,34
United States,2004.0,l_health2,1,737,863,339,1972.0,2014.0,l_health2_gt1,1.0,33,3.0,3.0,33.0,238,34
United States,2004.0,l_poor2,1,354,858,339,1972.0,2014.0,l_poor2_gt1,1.0,33,4.0,4.0,33.0,238,34
United States,2004.0,l_rape2,1,646,854,339,1972.0,2014.0,l_rape2_gt1,1.0,33,5.0,5.0,33.0,238,34
United States,2004.0,l_single2,1,360,866,339,1972.0,2014.0,l_single2_gt1,1.0,33,6.0,6.0,33.0,238,34
United States,2004.0,l_ncca4,1,898,1047,339,1972.0,2014.0,l_ncca4_gt1,1.0,33,7.0,7.0,33.0,238,34
United States,2004.0,l_ncca4,2,563,1047,339,1972.0,2014.0,l_ncca4_gt2,1.0,33,7.0,8.0,33.0,238,34
United States,2004.0,l_ncca4,3,376,1047,339,1972.0,2014.0,l_ncca4_gt3,1.0,33,7.0,9.0,33.0,238,34
United States,2004.0,l_any2,1,344,853,339,1972.0,2014.0,l_any2_gt1,1.0,33,8.0,10.0,33.0,238,34
United States,2006.0,l_defect2,1,1400,1920,339,1972.0,2014.0,l_defect2_gt1,1.0,35,1.0,1.0,35.0,238,34
United States,2006.0,l_nomore2,1,808,1925,339,1972.0,2014.0,l_nomore2_gt1,1.0,35,2.0,2.0,35.0,238,34
United States,2006.0,l_health2,1,1671,1925,339,1972.0,2014.0,l_health2_gt1,1.0,35,3.0,3.0,35.0,238,34
United States,2006.0,l_poor2,1,815,1928,339,1972.0,2014.0,l_poor2_gt1,1.0,35,4.0,4.0,35.0,238,34
United States,2006.0,l_rape2,1,1480,1912,339,1972.0,2014.0,l_rape2_gt1,1.0,35,5.0,5.0,35.0,238,34
United States,2006.0,l_single2,1,756,1936,339,1972.0,2014.0,l_single2_gt1,1.0,35,6.0,6.0,35.0,238,34
United States,2006.0,l_any2,1,773,1939,339,1972.0,2014.0,l_any2_gt1,1.0,35,8.0,10.0,35.0,238,34
United States,2006.0,just10,1,876,1176,339,1972.0,2014.0,just10_gt1,1.0,35,9.0,11.0,35.0,238,34
United States,2006.0,just10,2,789,1176,339,1972.0,2014.0,just10_gt2,1.0,35,9.0,12.0,35.0,238,34
United States,2006.0,just10,3,719,1176,339,1972.0,2014.0,just10_gt3,1.0,35,9.0,13.0,35.0,238,34
United States,2006.0,just10,4,668,1176,339,1972.0,2014.0,just10_gt4,1.0,35,9.0,14.0,35.0,238,34
United States,2006.0,just10,5,358,1176,339,1972.0,2014.0,just10_gt5,1.0,35,9.0,15.0,35.0,238,34
United States,2006.0,just10,6,278,1176,339,1972.0,2014.0,just10_gt6,1.0,35,9.0,16.0,35.0,238,34
United States,2006.0,just10,7,203,1176,339,1972.0,2014.0,just10_gt7,1.0,35,9.0,17.0,35.0,238,34
United States,2006.0,just10,8,121,1176,339,1972.0,2014.0,just10_gt8,1.0,35,9.0,18.0,35.0,238,34
United States,2006.0,just10,9,83,1176,339,1972.0,2014.0,just10_gt9,1.0,35,9.0,19.0,35.0,238,34
United States,2008.0,l_defect2,1,941,1273,339,1972.0,2014.0,l_defect2_gt1,1.0,37,1.0,1.0,37.0,238,34
United States,2008.0,l_nomore2,1,571,1295,339,1972.0,2014.0,l_nomore2_gt1,1.0,37,2.0,2.0,37.0,238,34
United States,2008.0,l_health2,1,1139,1285,339,1972.0,2014.0,l_health2_gt1,1.0,37,3.0,3.0,37.0,238,34
United States,2008.0,l_poor2,1,553,1297,339,1972.0,2014.0,l_poor2_gt1,1.0,37,4.0,4.0,37.0,238,34
United States,2008.0,l_rape2,1,967,1280,339,1972.0,2014.0,l_rape2_gt1,1.0,37,5.0,5.0,37.0,238,34
United States,2008.0,l_single2,1,530,1301,339,1972.0,2014.0,l_single2_gt1,1.0,37,6.0,6.0,37.0,238,34
United States,2008.0,l_ncca4,1,880,1031,339,1972.0,2014.0,l_ncca4_gt1,1.0,37,7.0,7.0,37.0,238,34
United States,2008.0,l_ncca4,2,598,1031,339,1972.0,2014.0,l_ncca4_gt2,1.0,37,7.0,8.0,37.0,238,34
United States,2008.0,l_ncca4,3,413,1031,339,1972.0,2014.0,l_ncca4_gt3,1.0,37,7.0,9.0,37.0,238,34
United States,2008.0,l_any2,1,543,1298,339,1972.0,2014.0,l_any2_gt1,1.0,37,8.0,10.0,37.0,238,34
United States,2008.0,a_defect4,1,1010,1314,339,1972.0,2014.0,a_defect4_gt1,1.0,37,14.0,24.0,37.0,238,34
United States,2008.0,a_defect4,2,895,1314,339,1972.0,2014.0,a_defect4_gt2,1.0,37,14.0,25.0,37.0,238,34
United States,2008.0,a_defect4,3,693,1314,339,1972.0,2014.0,a_defect4_gt3,1.0,37,14.0,26.0,37.0,238,34
United States,2008.0,a_poor4,1,651,1331,339,1972.0,2014.0,a_poor4_gt1,1.0,37,15.0,27.0,37.0,238,34
United States,2008.0,a_poor4,2,521,1331,339,1972.0,2014.0,a_poor4_gt2,1.0,37,15.0,28.0,37.0,238,34
United States,2008.0,a_poor4,3,383,1331,339,1972.0,2014.0,a_poor4_gt3,1.0,37,15.0,29.0,37.0,238,34
United States,2010.0,l_defect2,1,912,1225,339,1972.0,2014.0,l_defect2_gt1,1.0,39,1.0,1.0,39.0,238,34
United States,2010.0,l_nomore2,1,591,1223,339,1972.0,2014.0,l_nomore2_gt1,1.0,39,2.0,2.0,39.0,238,34
United States,2010.0,l_health2,1,1060,1224,339,1972.0,2014.0,l_health2_gt1,1.0,39,3.0,3.0,39.0,238,34
United States,2010.0,l_poor2,1,561,1231,339,1972.0,2014.0,l_poor2_gt1,1.0,39,4.0,4.0,39.0,238,34
United States,2010.0,l_rape2,1,983,1235,339,1972.0,2014.0,l_rape2_gt1,1.0,39,5.0,5.0,39.0,238,34
United States,2010.0,l_single2,1,521,1228,339,1972.0,2014.0,l_single2_gt1,1.0,39,6.0,6.0,39.0,238,34
United States,2010.0,l_any2,1,534,1230,339,1972.0,2014.0,l_any2_gt1,1.0,39,8.0,10.0,39.0,238,34
United States,2011.0,just10,1,1666,2167,339,1972.0,2014.0,just10_gt1,1.0,40,9.0,11.0,40.0,238,34
United States,2011.0,just10,2,1529,2167,339,1972.0,2014.0,just10_gt2,1.0,40,9.0,12.0,40.0,238,34
United States,2011.0,just10,3,1397,2167,339,1972.0,2014.0,just10_gt3,1.0,40,9.0,13.0,40.0,238,34
United States,2011.0,just10,4,1288,2167,339,1972.0,2014.0,just10_gt4,1.0,40,9.0,14.0,40.0,238,34
United States,2011.0,just10,5,769,2167,339,1972.0,2014.0,just10_gt5,1.0,40,9.0,15.0,40.0,238,34
United States,2011.0,just10,6,612,2167,339,1972.0,2014.0,just10_gt6,1.0,40,9.0,16.0,40.0,238,34
United States,2011.0,just10,7,460,2167,339,1972.0,2014.0,just10_gt7,1.0,40,9.0,17.0,40.0,238,34
United States,2011.0,just10,8,298,2167,339,1972.0,2014.0,just10_gt8,1.0,40,9.0,18.0,40.0,238,34
United States,2011.0,just10,9,220,2167,339,1972.0,2014.0,just10_gt9,1.0,40,9.0,19.0,40.0,238,34
United States,2012.0,l_defect2,1,906,1232,339,1972.0,2014.0,l_defect2_gt1,1.0,41,1.0,1.0,41.0,238,34
United States,2012.0,l_nomore2,1,560,1246,339,1972.0,2014.0,l_nomore2_gt1,1.0,41,2.0,2.0,41.0,238,34
United States,2012.0,l_health2,1,1066,1229,339,1972.0,2014.0,l_health2_gt1,1.0,41,3.0,3.0,41.0,238,34
United States,2012.0,l_poor2,1,528,1240,339,1972.0,2014.0,l_poor2_gt1,1.0,41,4.0,4.0,41.0,238,34
United States,2012.0,l_rape2,1,934,1230,339,1972.0,2014.0,l_rape2_gt1,1.0,41,5.0,5.0,41.0,238,34
United States,2012.0,l_single2,1,514,1246,339,1972.0,2014.0,l_single2_gt1,1.0,41,6.0,6.0,41.0,238,34
United States,2012.0,l_ncca4,1,5163,5855,339,1972.0,2014.0,l_ncca4_gt1,1.0,41,7.0,7.0,41.0,238,34
United States,2012.0,l_ncca4,2,3545,5855,339,1972.0,2014.0,l_ncca4_gt2,1.0,41,7.0,8.0,41.0,238,34
United States,2012.0,l_ncca4,3,2518,5855,339,1972.0,2014.0,l_ncca4_gt3,1.0,41,7.0,9.0,41.0,238,34
United States,2012.0,l_any2,1,534,1248,339,1972.0,2014.0,l_any2_gt1,1.0,41,8.0,10.0,41.0,238,34
United States,2014.0,l_defect2,1,1222,1633,339,1972.0,2014.0,l_defect2_gt1,1.0,43,1.0,1.0,43.0,238,34
United States,2014.0,l_nomore2,1,773,1642,339,1972.0,2014.0,l_nomore2_gt1,1.0,43,2.0,2.0,43.0,238,34
United States,2014.0,l_health2,1,1447,1647,339,1972.0,2014.0,l_health2_gt1,1.0,43,3.0,3.0,43.0,238,34
United States,2014.0,l_poor2,1,764,1647,339,1972.0,2014.0,l_poor2_gt1,1.0,43,4.0,4.0,43.0,238,34
United States,2014.0,l_rape2,1,1268,1629,339,1972.0,2014.0,l_rape2_gt1,1.0,43,5.0,5.0,43.0,238,34
United States,2014.0,l_single2,1,712,1651,339,1972.0,2014.0,l_single2_gt1,1.0,43,6.0,6.0,43.0,238,34
United States,2014.0,l_any2,1,751,1653,339,1972.0,2014.0,l_any2_gt1,1.0,43,8.0,10.0,43.0,238,34
United Kingdom,1979.0,free4,1,1119,1212,203,1979.0,2012.0,free4_gt1,2.0,8,19.0,40.0,51.0,120,23
United Kingdom,1979.0,free4,2,1010,1212,203,1979.0,2012.0,free4_gt2,2.0,8,19.0,41.0,51.0,120,23
United Kingdom,1979.0,free4,3,540,1212,203,1979.0,2012.0,free4_gt3,2.0,8,19.0,42.0,51.0,120,23
United Kingdom,1981.0,just10,1,776,1141,203,1979.0,2012.0,just10_gt1,2.0,10,9.0,11.0,53.0,120,23
United Kingdom,1981.0,just10,2,707,1141,203,1979.0,2012.0,just10_gt2,2.0,10,9.0,12.0,53.0,120,23
United Kingdom,1981.0,just10,3,615,1141,203,1979.0,2012.0,just10_gt3,2.0,10,9.0,13.0,53.0,120,23
United Kingdom,1981.0,just10,4,523,1141,203,1979.0,2012.0,just10_gt4,2.0,10,9.0,14.0,53.0,120,23
United Kingdom,1981.0,just10,5,294,1141,203,1979.0,2012.0,just10_gt5,2.0,10,9.0,15.0,53.0,120,23
United Kingdom,1981.0,just10,6,223,1141,203,1979.0,2012.0,just10_gt6,2.0,10,9.0,16.0,53.0,120,23
United Kingdom,1981.0,just10,7,165,1141,203,1979.0,2012.0,just10_gt7,2.0,10,9.0,17.0,53.0,120,23
United Kingdom,1981.0,just10,8,87,1141,203,1979.0,2012.0,just10_gt8,2.0,10,9.0,18.0,53.0,120,23
United Kingdom,1981.0,just10,9,62,1141,203,1979.0,2012.0,just10_gt9,2.0,10,9.0,19.0,53.0,120,23
United Kingdom,1981.0,a_health2,1,1050,1130,203,1979.0,2012.0,a_health2_gt1,2.0,10,10.0,20.0,53.0,120,23
United Kingdom,1981.0,a_defect2,1,919,1110,203,1979.0,2012.0,a_defect2_gt1,2.0,10,11.0,21.0,53.0,120,23
United Kingdom,1981.0,a_single2,1,353,1092,203,1979.0,2012.0,a_single2_gt1,2.0,10,12.0,22.0,53.0,120,23
United Kingdom,1981.0,a_nomore2,1,384,1098,203,1979.0,2012.0,a_nomore2_gt1,2.0,10,13.0,23.0,53.0,120,23
United Kingdom,1983.0,l_defect2,1,1347,1523,203,1979.0,2012.0,l_defect2_gt1,2.0,12,1.0,1.0,55.0,120,23
United Kingdom,1983.0,l_health2,1,1442,1545,203,1979.0,2012.0,l_health2_gt1,2.0,12,3.0,3.0,55.0,120,23
United Kingdom,1983.0,l_poor2,1,770,1493,203,1979.0,2012.0,l_poor2_gt1,2.0,12,4.0,4.0,55.0,120,23
United Kingdom,1983.0,l_rape2,1,1410,1539,203,1979.0,2012.0,l_rape2_gt1,2.0,12,5.0,5.0,55.0,120,23
United Kingdom,1983.0,l_single2,1,731,1499,203,1979.0,2012.0,l_single2_gt1,2.0,12,6.0,6.0,55.0,120,23
United Kingdom,1983.0,l_any2,1,617,1527,203,1979.0,2012.0,l_any2_gt1,2.0,12,8.0,10.0,55.0,120,23
United Kingdom,1983.0,l_couple2,1,761,1499,203,1979.0,2012.0,l_couple2_gt1,2.0,12,20.0,43.0,55.0,120,23
United Kingdom,1984.0,l_defect2,1,1277,1487,203,1979.0,2012.0,l_defect2_gt1,2.0,13,1.0,1.0,56.0,120,23
United Kingdom,1984.0,l_health2,1,1435,1521,203,1979.0,2012.0,l_health2_gt1,2.0,13,3.0,3.0,56.0,120,23
United Kingdom,1984.0,l_poor2,1,581,1478,203,1979.0,2012.0,l_poor2_gt1,2.0,13,4.0,4.0,56.0,120,23
United Kingdom,1984.0,l_rape2,1,1392,1509,203,1979.0,2012.0,l_rape2_gt1,2.0,13,5.0,5.0,56.0,120,23
United Kingdom,1984.0,l_single2,1,495,1487,203,1979.0,2012.0,l_single2_gt1,2.0,13,6.0,6.0,56.0,120,23
United Kingdom,1984.0,l_any2,1,449,1483,203,1979.0,2012.0,l_any2_gt1,2.0,13,8.0,10.0,56.0,120,23
United Kingdom,1984.0,l_couple2,1,503,1484,203,1979.0,2012.0,l_couple2_gt1,2.0,13,20.0,43.0,56.0,120,23
United Kingdom,1984.0,free5b,1,760,951,203,1979.0,2012.0,free5b_gt1,2.0,13,21.0,44.0,56.0,120,23
United Kingdom,1984.0,free5b,2,523,951,203,1979.0,2012.0,free5b_gt2,2.0,13,21.0,45.0,56.0,120,23
United Kingdom,1984.0,free5b,3,403,951,203,1979.0,2012.0,free5b_gt3,2.0,13,21.0,46.0,56.0,120,23
United Kingdom,1984.0,free5b,4,175,951,203,1979.0,2012.0,free5b_gt4,2.0,13,21.0,47.0,56.0,120,23
United Kingdom,1985.0,l_defect2,1,1322,1468,203,1979.0,2012.0,l_defect2_gt1,2.0,14,1.0,1.0,57.0,120,23
United Kingdom,1985.0,l_health2,1,1395,1476,203,1979.0,2012.0,l_health2_gt1,2.0,14,3.0,3.0,57.0,120,23
United Kingdom,1985.0,l_poor2,1,888,1458,203,1979.0,2012.0,l_poor2_gt1,2.0,14,4.0,4.0,57.0,120,23
United Kingdom,1985.0,l_rape2,1,1369,1473,203,1979.0,2012.0,l_rape2_gt1,2.0,14,5.0,5.0,57.0,120,23
United Kingdom,1985.0,l_single2,1,829,1458,203,1979.0,2012.0,l_single2_gt1,2.0,14,6.0,6.0,57.0,120,23
United Kingdom,1985.0,l_any2,1,752,1463,203,1979.0,2012.0,l_any2_gt1,2.0,14,8.0,10.0,57.0,120,23
United Kingdom,1985.0,l_couple2,1,840,1449,203,1979.0,2012.0,l_couple2_gt1,2.0,14,20.0,43.0,57.0,120,23
United Kingdom,1986.0,l_defect2,1,1207,1369,203,1979.0,2012.0,l_defect2_gt1,2.0,15,1.0,1.0,58.0,120,23
United Kingdom,1986.0,l_health2,1,1305,1374,203,1979.0,2012.0,l_health2_gt1,2.0,15,3.0,3.0,58.0,120,23
United Kingdom,1986.0,l_poor2,1,717,1357,203,1979.0,2012.0,l_poor2_gt1,2.0,15,4.0,4.0,58.0,120,23
United Kingdom,1986.0,l_rape2,1,1281,1373,203,1979.0,2012.0,l_rape2_gt1,2.0,15,5.0,5.0,58.0,120,23
United Kingdom,1986.0,l_single2,1,720,1361,203,1979.0,2012.0,l_single2_gt1,2.0,15,6.0,6.0,58.0,120,23
United Kingdom,1986.0,l_any2,1,624,1378,203,1979.0,2012.0,l_any2_gt1,2.0,15,8.0,10.0,58.0,120,23
United Kingdom,1986.0,l_couple2,1,795,1361,203,1979.0,2012.0,l_couple2_gt1,2.0,15,20.0,43.0,58.0,120,23
United Kingdom,1987.0,l_defect2,1,1142,1250,203,1979.0,2012.0,l_defect2_gt1,2.0,16,1.0,1.0,59.0,120,23
United Kingdom,1987.0,l_health2,1,1200,1246,203,1979.0,2012.0,l_health2_gt1,2.0,16,3.0,3.0,59.0,120,23
United Kingdom,1987.0,l_poor2,1,737,1232,203,1979.0,2012.0,l_poor2_gt1,2.0,16,4.0,4.0,59.0,120,23
United Kingdom,1987.0,l_rape2,1,1195,1249,203,1979.0,2012.0,l_rape2_gt1,2.0,16,5.0,5.0,59.0,120,23
United Kingdom,1987.0,l_single2,1,719,1232,203,1979.0,2012.0,l_single2_gt1,2.0,16,6.0,6.0,59.0,120,23
United Kingdom,1987.0,l_any2,1,691,1249,203,1979.0,2012.0,l_any2_gt1,2.0,16,8.0,10.0,59.0,120,23
United Kingdom,1987.0,l_couple2,1,752,1237,203,1979.0,2012.0,l_couple2_gt1,2.0,16,20.0,43.0,59.0,120,23
United Kingdom,1989.0,l_defect2,1,1140,1264,203,1979.0,2012.0,l_defect2_gt1,2.0,18,1.0,1.0,61.0,120,23
United Kingdom,1989.0,l_health2,1,1194,1265,203,1979.0,2012.0,l_health2_gt1,2.0,18,3.0,3.0,61.0,120,23
United Kingdom,1989.0,l_poor2,1,738,1236,203,1979.0,2012.0,l_poor2_gt1,2.0,18,4.0,4.0,61.0,120,23
United Kingdom,1989.0,l_rape2,1,1183,1263,203,1979.0,2012.0,l_rape2_gt1,2.0,18,5.0,5.0,61.0,120,23
United Kingdom,1989.0,l_single2,1,745,1239,203,1979.0,2012.0,l_single2_gt1,2.0,18,6.0,6.0,61.0,120,23
United Kingdom,1989.0,l_any2,1,643,1245,203,1979.0,2012.0,l_any2_gt1,2.0,18,8.0,10.0,61.0,120,23
United Kingdom,1989.0,l_couple2,1,776,1238,203,1979.0,2012.0,l_couple2_gt1,2.0,18,20.0,43.0,61.0,120,23
United Kingdom,1990.0,l_defect2,1,1056,1177,203,1979.0,2012.0,l_defect2_gt1,2.0,19,1.0,1.0,62.0,120,23
United Kingdom,1990.0,l_health2,1,1118,1185,203,1979.0,2012.0,l_health2_gt1,2.0,19,3.0,3.0,62.0,120,23
United Kingdom,1990.0,l_poor2,1,746,1169,203,1979.0,2012.0,l_poor2_gt1,2.0,19,4.0,4.0,62.0,120,23
United Kingdom,1990.0,l_rape2,1,1103,1183,203,1979.0,2012.0,l_rape2_gt1,2.0,19,5.0,5.0,62.0,120,23
United Kingdom,1990.0,l_single2,1,672,1166,203,1979.0,2012.0,l_single2_gt1,2.0,19,6.0,6.0,62.0,120,23
United Kingdom,1990.0,l_any2,1,676,1170,203,1979.0,2012.0,l_any2_gt1,2.0,19,8.0,10.0,62.0,120,23
United Kingdom,1990.0,just10,1,1191,1468,203,1979.0,2012.0,just10_gt1,2.0,19,9.0,11.0,62.0,120,23
United Kingdom,1990.0,just10,2,1101,1468,203,1979.0,2012.0,just10_gt2,2.0,19,9.0,12.0,62.0,120,23
United Kingdom,1990.0,just10,3,950,1468,203,1979.0,2012.0,just10_gt3,2.0,19,9.0,13.0,62.0,120,23
United Kingdom,1990.0,just10,4,836,1468,203,1979.0,2012.0,just10_gt4,2.0,19,9.0,14.0,62.0,120,23
United Kingdom,1990.0,just10,5,422,1468,203,1979.0,2012.0,just10_gt5,2.0,19,9.0,15.0,62.0,120,23
United Kingdom,1990.0,just10,6,299,1468,203,1979.0,2012.0,just10_gt6,2.0,19,9.0,16.0,62.0,120,23
United Kingdom,1990.0,just10,7,199,1468,203,1979.0,2012.0,just10_gt7,2.0,19,9.0,17.0,62.0,120,23
United Kingdom,1990.0,just10,8,87,1468,203,1979.0,2012.0,just10_gt8,2.0,19,9.0,18.0,62.0,120,23
United Kingdom,1990.0,just10,9,45,1468,203,1979.0,2012.0,just10_gt9,2.0,19,9.0,19.0,62.0,120,23
United Kingdom,1990.0,a_health2,1,1356,1462,203,1979.0,2012.0,a_health2_gt1,2.0,19,10.0,20.0,62.0,120,23
United Kingdom,1990.0,a_defect2,1,1114,1401,203,1979.0,2012.0,a_defect2_gt1,2.0,19,11.0,21.0,62.0,120,23
United Kingdom,1990.0,a_single2,1,490,1403,203,1979.0,2012.0,a_single2_gt1,2.0,19,12.0,22.0,62.0,120,23
United Kingdom,1990.0,a_nomore2,1,578,1426,203,1979.0,2012.0,a_nomore2_gt1,2.0,19,13.0,23.0,62.0,120,23
United Kingdom,1990.0,l_couple2,1,748,1172,203,1979.0,2012.0,l_couple2_gt1,2.0,19,20.0,43.0,62.0,120,23
United Kingdom,1991.0,a_defect4,1,1065,1173,203,1979.0,2012.0,a_defect4_gt1,2.0,20,14.0,24.0,63.0,120,23
United Kingdom,1991.0,a_defect4,2,1005,1173,203,1979.0,2012.0,a_defect4_gt2,2.0,20,14.0,25.0,63.0,120,23
United Kingdom,1991.0,a_defect4,3,848,1173,203,1979.0,2012.0,a_defect4_gt3,2.0,20,14.0,26.0,63.0,120,23
United Kingdom,1991.0,a_poor4,1,906,1117,203,1979.0,2012.0,a_poor4_gt1,2.0,20,15.0,27.0,63.0,120,23
United Kingdom,1991.0,a_poor4,2,746,1117,203,1979.0,2012.0,a_poor4_gt2,2.0,20,15.0,28.0,63.0,120,23
United Kingdom,1991.0,a_poor4,3,523,1117,203,1979.0,2012.0,a_poor4_gt3,2.0,20,15.0,29.0,63.0,120,23
United Kingdom,1991.0,l_defect4,1,282,1202,203,1979.0,2012.0,l_defect4_gt1,2.0,20,16.0,30.0,63.0,120,23
United Kingdom,1991.0,l_defect4,2,86,1202,203,1979.0,2012.0,l_defect4_gt2,2.0,20,16.0,31.0,63.0,120,23
